p 531
0|461|392|134|107|108,109|t|
0|201|132|393|378|379,380|t|
0|462|393|135|108|109,110|t|
0|202|133|394|379|380,381|t|
0|463|394|136|109|110,111|t|
0|203|134|395|380|381,382|t|
0|464|395|137|110|111,112|t|
0|204|135|396|381|382,383|t|
0|465|396|138|111|112,113|t|
0|205|136|397|382|383,384|t|
0|466|397|139|112|113,114|t|
0|206|137|398|383|384,385|t|
0|467|398|140|113|114,115|t|
0|207|138|399|384|385,386|t|
0|468|399|141|114|115,116|t|
0|208|139|400|385|386,387|t|
0|469|400|142|115|116,117|t|
0|209|140|401|386|387,388|t|
0|470|401|143|116|117,118|t|
0|210|141|402|387|388,389|t|
0|471|402|144|117|118,119|t|
0|211|142|403|388|389,390|t|
0|472|403|145|118|119,120|t|
0|212|143|404|389|390,391|t|
0|473|404|146|119|120,121|t|
0|213|144|405|390|391,392|t|
0|474|405|147|120|121,122|t|
0|214|145|406|391|392,393|t|
0|475|406|148|121|122,123|t|
0|215|146|407|392|393,394|t|
0|476|407|149|122|123,124|t|
0|216|147|408|393|394,395|t|
0|477|408|150|123|124,125|t|
0|217|148|409|394|395,396|t|
0|478|409|151|124|125,126|t|
0|218|149|410|395|396,397|t|
0|479|410|152|125|126,127|t|
0|219|150|411|396|397,398|t|
0|480|411|153|126|127,128|t|
0|220|151|412|397|398,399|t|
0|481|412|154|127|128,129|t|
0|221|152|413|398|399,400|t|
0|482|413|155|128|129,130|t|
0|222|153|414|399|400,401|t|
0|483|414|156|129|130,131|t|
0|223|154|415|400|401,402|t|
0|484|415|157|130|131,132|t|
0|224|155|416|401|402,403|t|
0|485|416|158|131|132,133|t|
0|225|156|417|402|403,404|t|
0|486|417|159|132|133,134|t|
0|226|157|418|403|404,405|t|
0|487|418|160|133|134,135|t|
0|227|158|419|404|405,406|t|
0|488|419|161|134|135,136|t|
0|228|159|420|405|406,407|t|
0|489|420|162|135|136,137|t|
0|229|160|421|406|407,408|t|
0|490|421|163|136|137,138|t|
0|230|161|422|407|408,409|t|
0|491|422|164|137|138,139|t|
0|231|162|423|408|409,410|t|
0|492|423|165|138|139,140|t|
0|232|163|424|409|410,411|t|
0|493|424|166|139|140,141|t|
0|233|164|425|410|411,412|t|
0|494|425|167|140|141,142|t|
0|234|165|426|411|412,413|t|
0|495|426|168|141|142,143|t|
0|235|166|427|412|413,414|t|
0|496|427|169|142|143,144|t|
0|236|167|428|413|414,415|t|
0|497|428|170|143|144,145|t|
0|237|168|429|414|415,416|t|
0|498|429|171|144|145,146|t|
0|238|169|430|415|416,417|t|
0|499|430|172|145|146,147|t|
0|239|170|431|416|417,418|t|
0|500|431|173|146|147,148|t|
0|240|171|432|417|418,419|t|
0|501|432|174|147|148,149|t|
0|241|172|433|418|419,420|t|
0|502|433|175|148|149,150|t|
0|242|173|434|419|420,421|t|
0|503|434|176|149|150,151|t|
0|243|174|435|420|421,422|t|
0|504|435|177|150|151,152|t|
0|244|175|436|421|422,423|t|
0|505|436|178|151|152,153|t|
0|245|176|437|422|423,424|t|
0|506|437|179|152|153,154|t|
0|246|177|438|423|424,425|t|
0|507|438|180|153|154,155|t|
0|247|178|439|424|425,426|t|
0|508|439|181|154|155,156|t|
0|248|179|440|425|426,427|t|
0|509|440|182|155|156,157|t|
0|249|180|441|426|427,428|t|
0|510|441|183|156|157,158|t|
0|250|181|442|427|428,429|t|
0|511|442|184|157|158,159|t|
0|251|182|443|428|429,430|t|
0|512|443|185|158|159,160|t|
0|252|183|444|429|430,431|t|
0|513|444|186|159|160,161|t|
0|253|184|445|430|431,432|t|
0|514|445|187|160|161,162|t|
0|254|185|446|431|432,433|t|
0|515|446|188|161|162,163|t|
0|255|186|447|432|433,434|t|
0|516|447|189|162|163,164|t|
0|256|187|448|433|434,435|t|
0|517|448|190|163|164,165|t|
0|257|188|449|434|435,436|t|
0|518|449|191|164|165,166|t|
0|258|189|450|435|436,437|t|
0|519|450|192|165|166,167|t|
0|259|190|451|436|437,438|t|
0|520|451|193|166|167,168|t|
0|260|191|452|437|438,439|t|
0|521|452|194|167|168,169|t|
0|261|192|453|438|439,440|t|
0|522|453|195|168|169,170|t|
0|262|193|454|439|440,441|t|
0|523|454|196|169|170,171|t|
0|263|194|455|440|441,442|t|
0|524|455|197|170|171,172|t|
0|264|195|456|441|442,443|t|
0|525|456|198|171|172,173|t|
0|265|196|457|442|443,444|t|
0|526|457|199|172|173,174|t|
0|266|197|458|443|444,445|t|
0|527|458|200|173|174,175|t|
0|267|198|459|444|445,446|t|
0|528|459|201|174|175,176|t|
0|268|199|460|445|446,447|t|
0|529|460|202|175|176,177|t|
0|269|200|461|446|447,448|t|
0|530|461|203|176|177,178|t|
0|270|201|462|447|448,449|t|
0|531|462|204|177|178,179|t|
1|1|28|271|286|t|
1|2|29|272|287|t|
0|3|30|273|288|t|
0|4|31|274|289|t|
0|5|32|275|290|t|
0|6|33|276|291|t|
0|7|34|277|292|t|
0|8|35|278|293|t|
1|9|36|279|294|t|
1|10|37|280|295|t|
1|11|38|281|296|t|
1|12|39|282|297|t|
1|13|40|283|298|t|
1|14|41|284|299|t|
1|15|42|285|300|t|
1|16|43|286|301|t|
1|17|44|287|302|t|
1|18|45|288|303|t|
1|19|46|289|304|t|
1|20|47|290|305|t|
1|21|48|291|306|t|
1|22|49|292|307|t|
1|23|50|293|308|t|
1|24|51|294|309|t|
1|25|52|295|310|t|
1|26|53|296|311|t|
1|27|54|297|312|t|
1|28|55|298|313|t|
1|29|56|299|314|t|
1|30|57|300|315|t|
0|31|58|301|316|t|
1|32|59|302|317|t|
1|33|60|303|318|t|
1|34|61|304|319|t|
1|35|62|305|320|t|
0|36|63|306|321|t|
0|37|64|307|322|t|
1|38|65|308|323|t|
1|39|66|309|324|t|
1|40|67|310|325|t|
1|41|68|311|326|t|
1|42|69|312|327|t|
1|43|70|313|328|t|
1|44|71|314|329|t|
1|45|72|315|330|t|
1|46|73|316|331|t|
1|47|74|317|332|t|
1|48|75|318|333|t|
1|49|76|319|334|t|
1|50|77|320|335|t|
1|51|78|321|336|t|
1|52|79|322|337|t|
1|53|80|323|338|t|
1|54|81|324|339|t|
1|55|82|325|340|t|
1|56|83|326|341|t|
1|57|84|327|342|t|
1|58|85|328|343|t|
1|59|86|329|344|t|
1|60|87|330|345|t|
1|61|88|331|346|t|
1|62|89|332|347|t|
1|63|90|333|348|t|
1|64|91|334|349|t|
1|65|92|335|350|t|
0|66|93|336|351|t|
1|67|94|337|352|t|
1|68|95|338|353|t|
0|69|96|339|354|t|
1|70|97|340|355|t|
1|71|98|341|356|t|
1|72|99|342|357|t|
1|73|100|343|358|t|
1|74|101|344|359|t|
1|75|102|345|360|t|
1|76|103|346|361|t|
1|77|104|347|362|t|
1|78|105|348|363|t|
1|79|106|349|364|t|
0|80|107|350|365|t|
1|81|108|351|366|t|
1|82|109|352|367|t|
1|83|110|353|368|t|
1|84|111|354|369|t|
1|85|112|355|370|t|
1|86|113|356|371|t|
1|87|114|357|372|t|
1|88|115|358|373|t|
1|89|116|359|374|t|
1|90|117|360|375|t|
1|91|118|361|376|t|
1|92|119|362|377|t|
1|93|120|363|378|t|
1|94|121|364|379|t|
1|95|122|365|380|t|
1|96|123|366|381|t|
1|97|124|367|382|t|
1|98|125|368|383|t|
1|99|126|369|384|t|
1|100|127|370|385|t|
1|101|128|371|386|t|
1|102|129|372|387|t|
1|103|130|373|388|t|
1|104|131|374|389|t|
1|105|132|375|390|t|
1|106|133|376|391|t|
1|107|134|377|392|t|
1|108|135|378|393|t|
1|109|136|379|394|t|
1|110|137|380|395|t|
1|111|138|381|396|t|
1|112|139|382|397|t|
1|113|140|383|398|t|
1|114|141|384|399|t|
1|115|142|385|400|t|
1|116|143|386|401|t|
1|117|144|387|402|t|
1|118|145|388|403|t|
1|119|146|389|404|t|
1|120|147|390|405|t|
1|121|148|391|406|t|
1|122|149|392|407|t|
1|123|150|393|408|t|
1|124|151|394|409|t|
1|125|152|395|410|t|
1|126|153|396|411|t|
1|127|154|397|412|t|
1|128|155|398|413|t|
1|129|156|399|414|t|
1|130|157|400|415|t|
1|131|158|401|416|t|
1|132|159|402|417|t|
1|133|160|403|418|t|
1|134|161|404|419|t|
1|135|162|405|420|t|
1|136|163|406|421|t|
1|137|164|407|422|t|
1|138|165|408|423|t|
1|139|166|409|424|t|
1|140|167|410|425|t|
1|141|168|411|426|t|
1|142|169|412|427|t|
1|143|170|413|428|t|
1|144|171|414|429|t|
1|145|172|415|430|t|
1|146|173|416|431|t|
1|147|174|417|432|t|
1|148|175|418|433|t|
1|149|176|419|434|t|
1|150|177|420|435|t|
1|151|178|421|436|t|
1|152|179|422|437|t|
1|153|180|423|438|t|
1|154|181|424|439|t|
1|155|182|425|440|t|
1|156|183|426|441|t|
1|157|184|427|442|t|
1|158|185|428|443|t|
1|159|186|429|444|t|
1|160|187|430|445|t|
1|161|188|431|446|t|
1|162|189|432|447|t|
1|163|190|433|448|t|
1|164|191|434|449|t|
1|165|192|435|450|t|
1|166|193|436|451|t|
1|167|194|437|452|t|
1|168|195|438|453|t|
1|169|196|439|454|t|
1|170|197|440|455|t|
1|171|198|441|456|t|
1|172|199|442|457|t|
1|173|200|443|458|t|
1|174|201|444|459|t|
1|175|202|445|460|t|
1|176|203|446|461|t|
1|177|204|447|462|t|
